annotation_id,submission_number,field,label
K200873:action,K200873,action,TRIAGE_OR_PRIORITIZATION
K200905:input,K200905,input,MEDICAL_IMAGE
K200905:output,K200905,output,DETECTION_OR_ALERT
K200905:output,K200905,output,OTHER
K200905:user,K200905,user,OTHER_PHYSICIAN
K200905:setting,K200905,setting,SCREENING
K200905:action,K200905,action,TRIAGE_OR_PRIORITIZATION
K200921:input,K200921,input,MEDICAL_IMAGE
K200921:output,K200921,output,DETECTION_OR_ALERT
K200921:output,K200921,output,OTHER
K200921:user,K200921,user,OTHER_CLINICIAN
K200921:user,K200921,user,OTHER_PHYSICIAN
K200921:setting,K200921,setting,ACUTE_TRIAGE_OR_EMERGENCY
K200921:setting,K200921,setting,OTHER
K200921:action,K200921,action,TRIAGE_OR_PRIORITIZATION
K200941:input,K200941,input,MEDICAL_IMAGE
K200941:output,K200941,output,DETECTION_OR_ALERT
K200941:output,K200941,output,OTHER
K200941:user,K200941,user,OTHER_CLINICIAN
K200941:user,K200941,user,RADIOLOGIST
K200941:setting,K200941,setting,ACUTE_TRIAGE_OR_EMERGENCY
K200941:setting,K200941,setting,OTHER
K200941:action,K200941,action,TRIAGE_OR_PRIORITIZATION
K200974:input,K200974,input,MEDICAL_IMAGE
K200974:output,K200974,output,MEASUREMENT_OR_QUANTIFICATION
K200974:output,K200974,output,SEGMENTATION_OR_LOCALIZATION
K200974:setting,K200974,setting,DIAGNOSTIC_INTERPRETATION
K200974:action,K200974,action,INTERPRETATION_OR_DIAGNOSIS
K200980:input,K200980,input,MEDICAL_IMAGE
K200980:output,K200980,output,MEASUREMENT_OR_QUANTIFICATION
K200980:output,K200980,output,SEGMENTATION_OR_LOCALIZATION
K200980:user,K200980,user,OTHER_CLINICIAN
K200980:user,K200980,user,OTHER_PHYSICIAN
K200980:setting,K200980,setting,DIAGNOSTIC_INTERPRETATION
K200980:action,K200980,action,INTERPRETATION_OR_DIAGNOSIS
K200990:input,K200990,input,MEDICAL_IMAGE
K200990:output,K200990,output,DOCUMENTATION_OR_SUMMARY
K200990:output,K200990,output,MEASUREMENT_OR_QUANTIFICATION
K200990:output,K200990,output,SEGMENTATION_OR_LOCALIZATION
K200990:user,K200990,user,OTHER_PHYSICIAN
K200990:setting,K200990,setting,DIAGNOSTIC_INTERPRETATION
K200990:setting,K200990,setting,MONITORING
K200990:action,K200990,action,INTERPRETATION_OR_DIAGNOSIS
K200990:action,K200990,action,MONITORING_OR_FOLLOW_UP
K200990:action,K200990,action,TREATMENT_OR_PROCEDURE_PLANNING
K200990:action,K200990,action,WORKFLOW_OR_DOCUMENTATION
K201012:input,K201012,input,MEDICAL_IMAGE
K201012:output,K201012,output,MEASUREMENT_OR_QUANTIFICATION
K201012:output,K201012,output,SEGMENTATION_OR_LOCALIZATION
K201012:setting,K201012,setting,DIAGNOSTIC_INTERPRETATION
K201012:setting,K201012,setting,OTHER
K201012:action,K201012,action,INTERPRETATION_OR_DIAGNOSIS
K201019:input,K201019,input,MEDICAL_IMAGE
K201019:output,K201019,output,DETECTION_OR_ALERT
K201019:output,K201019,output,DOCUMENTATION_OR_SUMMARY
K201019:output,K201019,output,MEASUREMENT_OR_QUANTIFICATION
K201019:output,K201019,output,SEGMENTATION_OR_LOCALIZATION
K201019:user,K201019,user,OTHER_PHYSICIAN
K201019:user,K201019,user,RADIOLOGIST
K201019:setting,K201019,setting,DIAGNOSTIC_INTERPRETATION
K201019:setting,K201019,setting,SCREENING
K201019:action,K201019,action,INTERPRETATION_OR_DIAGNOSIS
K201019:action,K201019,action,WORKFLOW_OR_DOCUMENTATION
K201020:input,K201020,input,MEDICAL_IMAGE
K201020:output,K201020,output,DETECTION_OR_ALERT
K201020:output,K201020,output,OTHER
K201020:user,K201020,user,OTHER_CLINICIAN
K201020:user,K201020,user,RADIOLOGIST
K201020:setting,K201020,setting,ACUTE_TRIAGE_OR_EMERGENCY
K201020:setting,K201020,setting,OTHER
K201020:action,K201020,action,TRIAGE_OR_PRIORITIZATION
K201034:input,K201034,input,MEDICAL_IMAGE
K201034:output,K201034,output,DETECTION_OR_ALERT
K201034:output,K201034,output,DOCUMENTATION_OR_SUMMARY
K201034:output,K201034,output,MEASUREMENT_OR_QUANTIFICATION
K201034:output,K201034,output,SEGMENTATION_OR_LOCALIZATION
K201034:user,K201034,user,OTHER_PHYSICIAN
K201034:setting,K201034,setting,DIAGNOSTIC_INTERPRETATION
K201034:action,K201034,action,INTERPRETATION_OR_DIAGNOSIS
K201034:action,K201034,action,WORKFLOW_OR_DOCUMENTATION
K201039:input,K201039,input,MEDICAL_IMAGE
K201039:output,K201039,output,CLASSIFICATION_OR_DIAGNOSIS
K201039:output,K201039,output,DOCUMENTATION_OR_SUMMARY
K201039:output,K201039,output,MEASUREMENT_OR_QUANTIFICATION
K201039:user,K201039,user,OTHER_PHYSICIAN
K201039:user,K201039,user,RADIOLOGIST
K201039:setting,K201039,setting,DIAGNOSTIC_INTERPRETATION
K201039:setting,K201039,setting,MONITORING
K201039:setting,K201039,setting,SCREENING
K201039:action,K201039,action,INTERPRETATION_OR_DIAGNOSIS
K201039:action,K201039,action,MONITORING_OR_FOLLOW_UP
K201103:input,K201103,input,MEDICAL_IMAGE
K201103:output,K201103,output,SEGMENTATION_OR_LOCALIZATION
K201103:user,K201103,user,OTHER_CLINICIAN
K201103:user,K201103,user,OTHER_PHYSICIAN
K201103:user,K201103,user,RADIOLOGIST
K201103:setting,K201103,setting,DIAGNOSTIC_INTERPRETATION
K201103:action,K201103,action,INTERPRETATION_OR_DIAGNOSIS
K201103:action,K201103,action,TREATMENT_OR_PROCEDURE_PLANNING
K201195:input,K201195,input,MEDICAL_IMAGE
K201195:output,K201195,output,MEASUREMENT_OR_QUANTIFICATION
K201195:output,K201195,output,SEGMENTATION_OR_LOCALIZATION
K201195:user,K201195,user,OTHER_CLINICIAN
K201195:user,K201195,user,OTHER_PHYSICIAN
K201195:setting,K201195,setting,DIAGNOSTIC_INTERPRETATION
K201195:action,K201195,action,INTERPRETATION_OR_DIAGNOSIS
K201232:input,K201232,input,MEDICAL_IMAGE
K201232:output,K201232,output,SEGMENTATION_OR_LOCALIZATION
K201232:user,K201232,user,OTHER_CLINICIAN
K201232:user,K201232,user,OTHER_PHYSICIAN
K201232:setting,K201232,setting,OTHER
K201232:action,K201232,action,MONITORING_OR_FOLLOW_UP
K201232:action,K201232,action,TREATMENT_OR_PROCEDURE_PLANNING
K201298:input,K201298,input,PHYSIOLOGICAL_SIGNAL
K201298:output,K201298,output,CLASSIFICATION_OR_DIAGNOSIS
K201298:output,K201298,output,MEASUREMENT_OR_QUANTIFICATION
K201298:output,K201298,output,OTHER
K201298:user,K201298,user,TECHNOLOGIST_OR_OPERATOR
K201298:setting,K201298,setting,PROCEDURAL_OR_OPERATING_ROOM
K201298:action,K201298,action,INTERPRETATION_OR_DIAGNOSIS
K201298:action,K201298,action,WORKFLOW_OR_DOCUMENTATION
K201301:input,K201301,input,MEDICAL_IMAGE
K201301:output,K201301,output,CLASSIFICATION_OR_DIAGNOSIS
K201301:output,K201301,output,DETECTION_OR_ALERT
K201301:output,K201301,output,MEASUREMENT_OR_QUANTIFICATION
K201301:user,K201301,user,LABORATORY_PROFESSIONAL
K201301:user,K201301,user,TECHNOLOGIST_OR_OPERATOR
K201301:setting,K201301,setting,LABORATORY
K201301:action,K201301,action,INTERPRETATION_OR_DIAGNOSIS
K201310:input,K201310,input,MEDICAL_IMAGE
K201310:output,K201310,output,DETECTION_OR_ALERT
K201310:user,K201310,user,OTHER_CLINICIAN
K201310:user,K201310,user,OTHER_PHYSICIAN
K201310:setting,K201310,setting,ACUTE_TRIAGE_OR_EMERGENCY
K201310:setting,K201310,setting,OTHER
K201310:action,K201310,action,TRIAGE_OR_PRIORITIZATION
K201369:input,K201369,input,MEDICAL_IMAGE
K201369:output,K201369,output,CLASSIFICATION_OR_DIAGNOSIS
K201369:output,K201369,output,DOCUMENTATION_OR_SUMMARY
K201369:output,K201369,output,MEASUREMENT_OR_QUANTIFICATION
K201369:output,K201369,output,SEGMENTATION_OR_LOCALIZATION
K201369:user,K201369,user,OTHER_CLINICIAN
K201369:user,K201369,user,OTHER_PHYSICIAN
K201369:user,K201369,user,RADIOLOGIST
K201369:user,K201369,user,TECHNOLOGIST_OR_OPERATOR
K201369:setting,K201369,setting,DIAGNOSTIC_INTERPRETATION
K201369:action,K201369,action,INTERPRETATION_OR_DIAGNOSIS
K201369:action,K201369,action,WORKFLOW_OR_DOCUMENTATION
K201411:input,K201411,input,MEDICAL_IMAGE
K201411:output,K201411,output,CLASSIFICATION_OR_DIAGNOSIS
K201411:user,K201411,user,RADIOLOGIST
K201411:setting,K201411,setting,DIAGNOSTIC_INTERPRETATION
K201411:action,K201411,action,INTERPRETATION_OR_DIAGNOSIS
K201444:input,K201444,input,MEDICAL_IMAGE
K201444:output,K201444,output,SEGMENTATION_OR_LOCALIZATION
K201444:user,K201444,user,OTHER_CLINICIAN
K201444:setting,K201444,setting,OTHER
K201444:action,K201444,action,MONITORING_OR_FOLLOW_UP
K201444:action,K201444,action,TREATMENT_OR_PROCEDURE_PLANNING
K201555:input,K201555,input,MEDICAL_IMAGE
K201555:output,K201555,output,CLASSIFICATION_OR_DIAGNOSIS
K201555:output,K201555,output,DOCUMENTATION_OR_SUMMARY
K201555:output,K201555,output,SEGMENTATION_OR_LOCALIZATION
K201555:user,K201555,user,OTHER_PHYSICIAN
K201555:user,K201555,user,TECHNOLOGIST_OR_OPERATOR
K201555:setting,K201555,setting,DIAGNOSTIC_INTERPRETATION
K201555:action,K201555,action,INTERPRETATION_OR_DIAGNOSIS
K201560:input,K201560,input,MEDICAL_IMAGE
K201560:output,K201560,output,DETECTION_OR_ALERT
K201560:output,K201560,output,MEASUREMENT_OR_QUANTIFICATION
K201560:output,K201560,output,SEGMENTATION_OR_LOCALIZATION
K201560:user,K201560,user,OTHER_PHYSICIAN
K201560:setting,K201560,setting,DIAGNOSTIC_INTERPRETATION
K201560:action,K201560,action,INTERPRETATION_OR_DIAGNOSIS
K201632:input,K201632,input,MEDICAL_IMAGE
K201632:output,K201632,output,MEASUREMENT_OR_QUANTIFICATION
K201632:output,K201632,output,SEGMENTATION_OR_LOCALIZATION
K201632:user,K201632,user,OTHER_PHYSICIAN
K201632:setting,K201632,setting,DIAGNOSTIC_INTERPRETATION
K201632:setting,K201632,setting,OTHER
K201632:action,K201632,action,INTERPRETATION_OR_DIAGNOSIS
K201632:action,K201632,action,MONITORING_OR_FOLLOW_UP
K201710:input,K201710,input,CLINICAL_TABULAR_OR_TEXT
K201710:input,K201710,input,MEDICAL_IMAGE
K201710:output,K201710,output,CLASSIFICATION_OR_DIAGNOSIS
K201710:output,K201710,output,DOCUMENTATION_OR_SUMMARY
K201710:output,K201710,output,MEASUREMENT_OR_QUANTIFICATION
K201710:output,K201710,output,RISK_SCORE_OR_PREDICTION
K201710:output,K201710,output,SEGMENTATION_OR_LOCALIZATION
K201710:setting,K201710,setting,DIAGNOSTIC_INTERPRETATION
K201710:setting,K201710,setting,MONITORING
K201710:setting,K201710,setting,SCREENING
K201710:action,K201710,action,INTERPRETATION_OR_DIAGNOSIS
K201710:action,K201710,action,MONITORING_OR_FOLLOW_UP
K201710:action,K201710,action,WORKFLOW_OR_DOCUMENTATION
K201745:input,K201745,input,MEDICAL_IMAGE
K201745:output,K201745,output,RECONSTRUCTION_OR_ENHANCEMENT
K201745:setting,K201745,setting,OTHER
K201745:action,K201745,action,WORKFLOW_OR_DOCUMENTATION
K201836:input,K201836,input,MEDICAL_IMAGE
K201836:output,K201836,output,RECONSTRUCTION_OR_ENHANCEMENT
K201836:user,K201836,user,OTHER_PHYSICIAN
K201836:setting,K201836,setting,DIAGNOSTIC_INTERPRETATION
K201836:setting,K201836,setting,OTHER
K201836:action,K201836,action,INTERPRETATION_OR_DIAGNOSIS
K201841:input,K201841,input,PHYSIOLOGICAL_SIGNAL
K201841:output,K201841,output,CLASSIFICATION_OR_DIAGNOSIS
K201841:output,K201841,output,DOCUMENTATION_OR_SUMMARY
K201841:output,K201841,output,MEASUREMENT_OR_QUANTIFICATION
K201841:setting,K201841,setting,DIAGNOSTIC_INTERPRETATION
K201841:action,K201841,action,INTERPRETATION_OR_DIAGNOSIS
K201985:input,K201985,input,PHYSIOLOGICAL_SIGNAL
K201985:output,K201985,output,CLASSIFICATION_OR_DIAGNOSIS
K201985:output,K201985,output,MEASUREMENT_OR_QUANTIFICATION
K201985:output,K201985,output,OTHER
K201985:user,K201985,user,OTHER_CLINICIAN
K201985:user,K201985,user,OTHER_PHYSICIAN
K201985:setting,K201985,setting,DIAGNOSTIC_INTERPRETATION
K201985:setting,K201985,setting,OTHER
K201985:action,K201985,action,INTERPRETATION_OR_DIAGNOSIS
K201992:input,K201992,input,MEDICAL_IMAGE
K201992:output,K201992,output,CONTROL_OR_AUTOMATION
K201992:output,K201992,output,OTHER
K201992:output,K201992,output,RECOMMENDATION_OR_PLANNING
K201992:user,K201992,user,OTHER_CLINICIAN
K201992:setting,K201992,setting,OTHER
K201992:action,K201992,action,WORKFLOW_OR_DOCUMENTATION
K202013:input,K202013,input,MEDICAL_IMAGE
K202013:output,K202013,output,CLASSIFICATION_OR_DIAGNOSIS
K202013:output,K202013,output,DOCUMENTATION_OR_SUMMARY
K202013:output,K202013,output,MEASUREMENT_OR_QUANTIFICATION
K202013:user,K202013,user,OTHER_PHYSICIAN
K202013:user,K202013,user,RADIOLOGIST
K202013:setting,K202013,setting,DIAGNOSTIC_INTERPRETATION
K202013:setting,K202013,setting,SCREENING
K202013:action,K202013,action,INTERPRETATION_OR_DIAGNOSIS
K202013:action,K202013,action,WORKFLOW_OR_DOCUMENTATION
K202089:input,K202089,input,MEDICAL_IMAGE
K202089:input,K202089,input,OTHER
K202089:output,K202089,output,MEASUREMENT_OR_QUANTIFICATION
K202089:user,K202089,user,OTHER_CLINICIAN
K202089:user,K202089,user,PATIENT_OR_CAREGIVER
K202089:setting,K202089,setting,HOME_OR_CONSUMER
K202089:setting,K202089,setting,OTHER
K202089:action,K202089,action,INTERPRETATION_OR_DIAGNOSIS
K202089:action,K202089,action,PATIENT_SELF_MANAGEMENT
K202170:input,K202170,input,MEDICAL_IMAGE
K202170:output,K202170,output,DOCUMENTATION_OR_SUMMARY
K202170:output,K202170,output,MEASUREMENT_OR_QUANTIFICATION
K202170:output,K202170,output,SEGMENTATION_OR_LOCALIZATION
K202170:user,K202170,user,OTHER_CLINICIAN
K202170:user,K202170,user,TECHNOLOGIST_OR_OPERATOR
K202170:setting,K202170,setting,DIAGNOSTIC_INTERPRETATION
K202170:setting,K202170,setting,OTHER
K202170:action,K202170,action,INTERPRETATION_OR_DIAGNOSIS
K202170:action,K202170,action,REFERRAL_OR_ESCALATION
K202212:input,K202212,input,MEDICAL_IMAGE
K202212:output,K202212,output,RECONSTRUCTION_OR_ENHANCEMENT
K202212:user,K202212,user,OTHER_PHYSICIAN
K202212:setting,K202212,setting,OTHER
K202212:action,K202212,action,TREATMENT_OR_PROCEDURE_PLANNING
K202229:input,K202229,input,MEDICAL_IMAGE
K202229:output,K202229,output,DOCUMENTATION_OR_SUMMARY
K202229:output,K202229,output,MEASUREMENT_OR_QUANTIFICATION
K202229:output,K202229,output,SEGMENTATION_OR_LOCALIZATION
K202229:user,K202229,user,OTHER_CLINICIAN
K202229:setting,K202229,setting,DIAGNOSTIC_INTERPRETATION
K202229:setting,K202229,setting,MONITORING
K202229:setting,K202229,setting,OTHER
K202229:action,K202229,action,INTERPRETATION_OR_DIAGNOSIS
K202229:action,K202229,action,MONITORING_OR_FOLLOW_UP
K202229:action,K202229,action,WORKFLOW_OR_DOCUMENTATION
K202238:input,K202238,input,MEDICAL_IMAGE
K202238:output,K202238,output,RECONSTRUCTION_OR_ENHANCEMENT
K202238:user,K202238,user,OTHER_PHYSICIAN
K202238:user,K202238,user,TECHNOLOGIST_OR_OPERATOR
K202238:setting,K202238,setting,DIAGNOSTIC_INTERPRETATION
K202238:setting,K202238,setting,OTHER
K202238:action,K202238,action,INTERPRETATION_OR_DIAGNOSIS
K202238:action,K202238,action,WORKFLOW_OR_DOCUMENTATION
K202280:input,K202280,input,MEDICAL_IMAGE
K202280:output,K202280,output,DOCUMENTATION_OR_SUMMARY
K202280:output,K202280,output,MEASUREMENT_OR_QUANTIFICATION
K202280:output,K202280,output,SEGMENTATION_OR_LOCALIZATION
K202280:user,K202280,user,OTHER_CLINICIAN
K202280:setting,K202280,setting,DIAGNOSTIC_INTERPRETATION
K202280:action,K202280,action,INTERPRETATION_OR_DIAGNOSIS
K202280:action,K202280,action,TREATMENT_OR_PROCEDURE_PLANNING
K202280:action,K202280,action,WORKFLOW_OR_DOCUMENTATION
K202284:input,K202284,input,MEDICAL_IMAGE
K202284:output,K202284,output,RECOMMENDATION_OR_PLANNING
K202284:user,K202284,user,OTHER_CLINICIAN
K202284:user,K202284,user,OTHER_PHYSICIAN
K202284:setting,K202284,setting,OTHER
K202284:action,K202284,action,TREATMENT_OR_PROCEDURE_PLANNING
K202300:input,K202300,input,CLINICAL_TABULAR_OR_TEXT
K202300:input,K202300,input,MEDICAL_IMAGE
K202300:output,K202300,output,DETECTION_OR_ALERT
K202300:output,K202300,output,OTHER
K202300:output,K202300,output,RISK_SCORE_OR_PREDICTION
K202300:user,K202300,user,OTHER_CLINICIAN
K202300:user,K202300,user,OTHER_PHYSICIAN
K202300:user,K202300,user,RADIOLOGIST
K202300:setting,K202300,setting,DIAGNOSTIC_INTERPRETATION
K202300:setting,K202300,setting,MONITORING
K202300:setting,K202300,setting,OTHER
K202300:action,K202300,action,INTERPRETATION_OR_DIAGNOSIS
K202300:action,K202300,action,MONITORING_OR_FOLLOW_UP
K202300:action,K202300,action,REFERRAL_OR_ESCALATION
K202300:action,K202300,action,WORKFLOW_OR_DOCUMENTATION
K202404:input,K202404,input,MEDICAL_IMAGE
K202404:output,K202404,output,RECONSTRUCTION_OR_ENHANCEMENT
K202404:user,K202404,user,OTHER_PHYSICIAN
K202404:user,K202404,user,RADIOLOGIST
K202404:setting,K202404,setting,OTHER
K202404:action,K202404,action,INTERPRETATION_OR_DIAGNOSIS
K202414:input,K202414,input,MEDICAL_IMAGE
K202414:output,K202414,output,DOCUMENTATION_OR_SUMMARY
K202414:output,K202414,output,MEASUREMENT_OR_QUANTIFICATION
K202414:output,K202414,output,SEGMENTATION_OR_LOCALIZATION
K202414:user,K202414,user,OTHER_CLINICIAN
K202414:user,K202414,user,OTHER_PHYSICIAN
K202414:setting,K202414,setting,DIAGNOSTIC_INTERPRETATION
K202414:action,K202414,action,INTERPRETATION_OR_DIAGNOSIS
K202441:input,K202441,input,MEDICAL_IMAGE
K202441:output,K202441,output,RECONSTRUCTION_OR_ENHANCEMENT
K202441:user,K202441,user,OTHER_PHYSICIAN
K202441:user,K202441,user,RADIOLOGIST
K202441:setting,K202441,setting,DIAGNOSTIC_INTERPRETATION
K202441:setting,K202441,setting,OTHER
K202441:action,K202441,action,INTERPRETATION_OR_DIAGNOSIS
K202487:input,K202487,input,MEDICAL_IMAGE
K202487:output,K202487,output,RECONSTRUCTION_OR_ENHANCEMENT
K202487:output,K202487,output,SEGMENTATION_OR_LOCALIZATION
K202487:user,K202487,user,OTHER_CLINICIAN
K202487:user,K202487,user,OTHER_PHYSICIAN
K202487:setting,K202487,setting,OTHER
K202487:action,K202487,action,TREATMENT_OR_PROCEDURE_PLANNING
K202501:input,K202501,input,MEDICAL_IMAGE
K202501:output,K202501,output,DOCUMENTATION_OR_SUMMARY
K202501:output,K202501,output,MEASUREMENT_OR_QUANTIFICATION
K202501:output,K202501,output,RECONSTRUCTION_OR_ENHANCEMENT
K202501:output,K202501,output,SEGMENTATION_OR_LOCALIZATION
K202501:user,K202501,user,OTHER_CLINICIAN
K202501:setting,K202501,setting,DIAGNOSTIC_INTERPRETATION
K202501:setting,K202501,setting,OTHER
K202501:action,K202501,action,INTERPRETATION_OR_DIAGNOSIS
K202501:action,K202501,action,WORKFLOW_OR_DOCUMENTATION
K202527:input,K202527,input,PHYSIOLOGICAL_SIGNAL
K202527:output,K202527,output,CLASSIFICATION_OR_DIAGNOSIS
K202527:output,K202527,output,DETECTION_OR_ALERT
K202527:output,K202527,output,DOCUMENTATION_OR_SUMMARY
K202527:output,K202527,output,MEASUREMENT_OR_QUANTIFICATION
K202527:user,K202527,user,OTHER_CLINICIAN
K202527:user,K202527,user,TECHNOLOGIST_OR_OPERATOR
K202527:setting,K202527,setting,DIAGNOSTIC_INTERPRETATION
K202527:setting,K202527,setting,MONITORING
K202527:setting,K202527,setting,OTHER
K202527:action,K202527,action,INTERPRETATION_OR_DIAGNOSIS
K202527:action,K202527,action,MONITORING_OR_FOLLOW_UP
K202527:action,K202527,action,WORKFLOW_OR_DOCUMENTATION
K202546:input,K202546,input,MEDICAL_IMAGE
K202546:output,K202546,output,MEASUREMENT_OR_QUANTIFICATION
K202546:user,K202546,user,OTHER_CLINICIAN
K202546:setting,K202546,setting,DIAGNOSTIC_INTERPRETATION
K202546:setting,K202546,setting,OTHER
K202546:action,K202546,action,INTERPRETATION_OR_DIAGNOSIS
K202546:action,K202546,action,WORKFLOW_OR_DOCUMENTATION
K202700:input,K202700,input,MEDICAL_IMAGE
K202700:output,K202700,output,RECONSTRUCTION_OR_ENHANCEMENT
K202700:output,K202700,output,SEGMENTATION_OR_LOCALIZATION
K202700:user,K202700,user,OTHER_CLINICIAN
K202700:setting,K202700,setting,OTHER
K202700:action,K202700,action,TREATMENT_OR_PROCEDURE_PLANNING
K202767:input,K202767,input,MEDICAL_IMAGE
K202767:output,K202767,output,RECONSTRUCTION_OR_ENHANCEMENT
K202767:user,K202767,user,OTHER_PHYSICIAN
K202767:setting,K202767,setting,DIAGNOSTIC_INTERPRETATION
K202767:setting,K202767,setting,OTHER
K202767:action,K202767,action,INTERPRETATION_OR_DIAGNOSIS
K202927:input,K202927,input,PHYSIOLOGICAL_SIGNAL
K202927:output,K202927,output,CLASSIFICATION_OR_DIAGNOSIS
K202927:output,K202927,output,DOCUMENTATION_OR_SUMMARY
K202927:output,K202927,output,MEASUREMENT_OR_QUANTIFICATION
K202927:user,K202927,user,OTHER_CLINICIAN
K202927:setting,K202927,setting,DIAGNOSTIC_INTERPRETATION
K202927:action,K202927,action,INTERPRETATION_OR_DIAGNOSIS
K202928:input,K202928,input,MEDICAL_IMAGE
K202928:output,K202928,output,SEGMENTATION_OR_LOCALIZATION
K202928:user,K202928,user,OTHER_CLINICIAN
K202928:user,K202928,user,OTHER_PHYSICIAN
K202928:user,K202928,user,RADIOLOGIST
K202928:setting,K202928,setting,OTHER
K202928:action,K202928,action,TREATMENT_OR_PROCEDURE_PLANNING
K202990:input,K202990,input,MEDICAL_IMAGE
